Date,Year,Month,cashInReport,Card2,Card,DD,UE,GH,CN,DD2,UE2,GH2,CN2,DD Fees,UE Fees,GH Fees,Catering,otherCash,Foodja,Foodja2,Foodja Fees,Zelle,Ez Cater,Ez Cater2,EzCater Fees,Relish,Relish2,Relish Fees,waiter.com,CC Fees,createdAt,updatedAt,createdBy
23-Jul-24,2024,Jul,,1015.88,1062.82,74.78,178.3,163.54,,57.42,135.48,121.34,,17.36,42.82,42.2,,,649.03,,207.6896,,,,0,,,0,,46.94,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Jul-24,2024,Jul,,1669.32,1724.3,232.3,255.75,20.46,,182.03,178.22,15.74,,50.27,77.53,4.72,,50,,,0,,,,0,,,0,,54.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Jul-24,2024,Jul,,1559.36,1617.66,169.77,109.32,38.65,,144.1,76.07,26.4,,25.67,33.25,12.25,360,30,60.44,,19.3408,,,,0,,,0,,58.3,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Jul-24,2024,Jul,,2850.36,2975.75,323.62,379.09,,,252.08,271.79,0,,71.54,107.3,0,150,195,,,0,,,,0,,,0,,125.39,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Jul-24,2024,Jul,,2774.99,2864.47,334.08,320.61,142.93,,263.98,229.82,106.61,,70.1,90.79,36.32,570,269,,,0,,,,0,,,0,,89.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Jul-24,2024,Jul,,1908.92,1979.81,197.15,373.61,91.82,,150.89,273.72,69.38,,46.26,99.89,22.44,300,220,,,0,,,,0,,,0,,70.89,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Jul-24,2024,Jul,18.3,1925.18,2003.87,307.87,43.18,,,236.43,33.69,0,,71.44,9.49,0,,,,,0,,,,0,,,0,,78.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Jul-24,2024,Jul,48.78,1454.58,1502.22,235.92,149.16,0,,207.47,103.39,0,,28.45,45.77,0,,1.22,,,0,,,,0,,,0,,47.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Jul-24,2024,Jul,,1686.46,1769.63,214.3,206.28,29.58,,164.58,154.77,22.89,,49.72,51.51,6.69,110,75.35,,,0,,,,0,,,0,,83.17,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Aug-24,2024,Aug,,1667.79,1721.02,202.09,220.89,152.78,,162.16,158.69,108.51,,39.93,62.2,44.27,,30.14,,,0,,,,0,,,0,,53.23,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Aug-24,2024,Aug,40.92,2501.98,2579.27,352.27,374.77,0,,270.5,278.57,0,,81.77,96.2,0,420,101,502.6,577.01,160.832,,,,0,,,0,,77.29,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Aug-24,2024,Aug,2.14,2033.52,2098.85,375.23,88.53,40.9,,300.02,64.55,27.96,,75.21,23.98,12.94,690,159,,,0,,,,0,,,0,,65.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Aug-24,2024,Aug,,1385.94,1427.94,307.01,351.64,224.21,,241.38,248.34,176.87,,65.63,103.3,47.34,,23.68,,,0,,,,0,,,0,,42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Aug-24,2024,Aug,,1060.81,1095.91,376.58,62.89,0,,311.82,54.87,0,55.77,64.76,8.02,0,,28,,,0,,,,0,,,0,,35.1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Aug-24,2024,Aug,16,1337.75,1379.56,357.14,21.54,27.44,,274.26,14.99,18.66,,82.88,6.55,8.78,530,,27,,8.64,,,,0,,,0,,41.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Aug-24,2024,Aug,,1370.67,1413.42,112.51,157.63,,,86.4,109.08,,,26.11,48.55,0,,30.15,,,0,,,,0,,,0,,42.75,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Aug-24,2024,Aug,2.68,1800.32,1857.5,259.51,158.33,93.66,,119.28,117.52,73.85,,140.23,40.81,19.81,40,86.72,,,0,,,,0,,,0,,57.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Aug-24,2024,Aug,27.98,2552.04,2629.91,184.23,206.07,0,,141.47,143.85,,,42.76,62.22,0,,,92.93,,29.7376,,,,0,,,0,,77.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Aug-24,2024,Aug,12.92,2655.38,2760.56,296.58,22.62,127.22,101.19,235.35,15.74,87.3,94.34,61.23,6.88,39.92,1210,70.3,,,0,,,,0,,,0,,105.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Aug-24,2024,Aug,,1998.56,2073.83,185.23,305.69,473.52,,142.24,216.25,370.46,,42.99,89.44,103.06,1520,43.57,,,0,,,,0,,,0,,75.27,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Aug-24,2024,Aug,,1085.54,1130.73,117.58,128.3,95.45,76.68,90.3,93.09,70.66,74.22,27.28,35.21,24.79,,,,,0,,,,0,,,0,,45.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Aug-24,2024,Aug,34.45,1334.98,1393.92,248.8,98.51,0,34.45,191.07,68.57,0,30.84,57.73,29.94,0,,,,,0,,,,0,,,0,,58.94,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Aug-24,2024,Aug,,1360.47,1404.69,231.19,282.33,16.15,18.43,117.64,210.61,57.6,15.58,113.55,71.72,-41.45,,131,,,0,,,,0,,,0,,44.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Aug-24,2024,Aug,3.76,1749.37,1817.14,0,389.57,0,,0,271.56,0,,0,118.01,0,750,164.42,,,0,,,,0,,,0,,67.77,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Aug-24,2024,Aug,,2084.57,2150.02,534.22,402.13,0,35.53,421.81,293.65,0,,112.41,108.48,0,,124.17,,813.3,0,,,,0,,,0,,65.45,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Aug-24,2024,Aug,,3136.28,3264.12,390.31,625.13,0,219.64,322.87,443.37,0,213.07,67.44,181.76,0,,105.68,,,0,,,,0,,,0,,127.84,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Aug-24,2024,Aug,5.37,1761.37,1816.79,518.3,161.95,139.4,55.41,411.57,119.94,95.74,53.59,106.73,42.01,43.66,710,246.45,,,0,,,,0,,,0,,55.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Aug-24,2024,Aug,2.68,861.74,906.31,283.31,240.35,39.63,,217.57,174.87,30.76,,65.74,65.48,8.87,,16.15,,,0,,,,0,,,0,,44.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Aug-24,2024,Aug,28.05,866.94,894.74,193.3,324.47,80.75,,148.43,226.25,63,,44.87,98.22,17.75,,,,,0,,,,0,,,0,,27.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Aug-24,2024,Aug,2.68,1148.02,1183.86,24.98,171.45,0,,19.18,119.32,0,,5.8,52.13,0,,,,,0,,,,0,,,0,,35.84,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Aug-24,2024,Aug,,1788.2,1841.7,424.15,151.4,97.38,,341.21,110.12,70.23,,82.94,41.28,27.15,60,34.45,114,,36.48,,,,0,,,0,,53.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Aug-24,2024,Aug,,2231.97,2304.35,495.48,315.12,20.19,183.53,371.93,219.29,13.65,178.33,123.55,95.83,6.54,100,190.38,,,0,,,,0,,,0,,72.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Aug-24,2024,Aug,,2258.22,2348.32,46.3,338.97,59.92,,35.56,261.31,46.67,,10.74,77.66,13.25,375,95.13,,,0,,,,0,,,0,,90.1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Aug-24,2024,Aug,,2513.74,2590.44,395.58,171.02,162.85,,303.78,119.03,122.34,,91.8,51.99,40.51,65,153.76,,,0,,,,0,,,0,,76.7,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Aug-24,2024,Aug,2.14,1171.71,1209.87,408.87,87.09,102.42,,321.12,60.15,80.38,,87.75,26.94,22.04,,94.42,214.82,,68.7424,,,,0,,,0,,38.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Aug-24,2024,Aug,,1051.55,1085.05,189.52,300,0,28.51,145.53,238.38,0,,43.99,61.62,0,,,,,0,,,,0,,,0,,33.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Aug-24,2024,Aug,,1265.78,1321.97,119.64,142.79,0,,101.96,99.38,0,,17.68,43.41,0,300,,,,0,,,,0,,,0,,56.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Aug-24,2024,Aug,2.68,1223.36,1262.36,198.45,498.17,0,,152.4,350.14,0,27.48,46.05,148.03,0,,32,,,0,,,,0,,,0,,39,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Aug-24,2024,Aug,,2488.56,2563,356.34,196.16,67.35,24.75,292.02,136.52,51.88,23.82,64.32,59.64,15.47,100,47.87,107.93,81.13,34.5376,,,,0,,,0,,74.44,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Aug-24,2024,Aug,,2448.71,2528.92,210.51,419.36,82.05,44.14,168.68,292.09,56.4,,41.83,127.27,25.65,1245,331,,,0,,,,0,,,0,,80.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Sep-24,2024,Sep,,2225.04,2275.73,239.55,307.21,102.77,154.46,187.75,243.25,75.62,149.93,51.8,63.96,27.15,700,91.96,,,0,,,,0,,,0,,50.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Sep-24,2024,Sep,3.76,1782.29,1835.98,156.44,73.02,56.53,37.69,120.14,54.87,38.77,36.09,36.3,18.15,17.76,535,52.19,,,0,,,,0,,,0,,53.69,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Sep-24,2024,Sep,,1383.89,1427.05,160.01,71.43,0,19.38,122.87,53.5,0,19.43,37.14,17.93,0,50,,,,0,,,,0,,,0,,43.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Sep-24,2024,Sep,,1438.41,1483,247,310,0,0,199.1,214.51,0,47.46,47.9,95.49,0,,30,,,0,,,,0,,,0,,44.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Sep-24,2024,Sep,,2133.72,2216.09,366.86,351.8,19.81,,281.72,260.96,15.23,,85.14,90.84,4.58,1195,143.58,,,0,,,,0,,,0,,82.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Sep-24,2024,Sep,,1660.76,1714.39,431.26,271.89,27.58,,338.98,189.23,21.69,,92.28,82.66,5.89,,40.41,508.61,,162.7552,,,,0,,,0,,53.63,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Sep-24,2024,Sep,,2309.36,2382.88,359.62,202.65,169.86,,295.05,136.56,132.55,,64.57,66.09,37.31,625,119,,,0,,,,0,,,0,,73.52,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Sep-24,2024,Sep,6.45,2243.75,2309.12,204.83,383.23,83.02,,157.29,269.21,59.97,,47.54,114.02,23.05,50,71,,,0,,,,0,,,0,,65.37,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Sep-24,2024,Sep,,941.58,971.39,241.31,119.17,59.36,,185.3,82.93,40.42,,56.01,36.24,18.94,,45,274.26,,87.7632,,,,0,,,0,,29.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Sep-24,2024,Sep,,1411.17,1457.13,162.53,175.52,89.94,,140.64,77.18,61.55,,21.89,98.34,28.39,,25,,,0,,329.92,268.99,105.5744,,,0,,45.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Sep-24,2024,Sep,,1262.44,1303.35,132.82,145.6,0,,102,108.56,0,,30.82,37.04,0,100,17,,,0,,,,0,,,0,,40.91,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Sep-24,2024,Sep,2.14,1890.94,1965.64,464.23,310.35,142.99,66.75,373.5,215.51,100.77,,90.73,94.84,42.22,210,143.7,,,0,,,,0,,,0,,74.7,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Sep-24,2024,Sep,,3125.97,3247.32,745.13,447.45,314.77,,572.24,328.96,235.92,,172.89,118.49,78.85,155,34,73.45,293.66,23.504,,,,0,,,0,,121.35,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Sep-24,2024,Sep,,2534.37,2615.82,520.89,348.19,34.98,,419.37,238.75,23.87,,101.52,109.44,11.11,90,,,,0,,,,0,,,0,,81.45,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Sep-24,2024,Sep,,2154.15,2218.42,139.34,395.1,154.75,76.45,114.02,263.95,114.47,71.67,25.32,131.15,40.28,390,,,,0,,,,0,,,0,,64.27,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Sep-24,2024,Sep,55.97,1030.89,1063.88,223.43,206.61,42,,176.39,143.79,32.32,,47.04,62.82,9.68,,74.78,,,0,,,,0,,,0,,32.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Sep-24,2024,Sep,4.3,1239.58,1277.01,65.18,174.73,19.81,21.52,50.05,120.96,15.23,73.74,15.13,53.77,4.58,,,707.94,,226.5408,,,,0,,,0,,37.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Sep-24,2024,Sep,,1031.62,1066.84,676.85,390.89,53.26,,519.79,291.58,36.49,,157.06,99.31,16.77,80,101.19,,,0,,,,0,,,0,,35.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Sep-24,2024,Sep,,1355.98,1412.74,171.35,268.78,20.46,,138.71,193.42,15.74,20.74,32.64,75.36,4.72,,,,,0,,,,0,,,0,,56.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Sep-24,2024,Sep,41.97,3210.61,3313.95,400.3,257.06,103.38,,311.1,178.92,76.74,,89.2,78.14,26.64,,19.38,,,0,,,,0,,,0,,103.34,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Sep-24,2024,Sep,,3253.32,3369.88,126.29,42.54,0,53.8,100.78,33.1,0,,25.51,9.44,0,675,172.06,,,0,,,,0,,,0,,116.56,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Sep-24,2024,Sep,,2925.9,3030.26,184.03,460.67,312.19,69.98,141.31,340.78,240.56,,42.72,119.89,71.63,220,227.67,,,0,,,,0,,,0,,104.36,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Sep-24,2024,Sep,58.67,851.25,896.8,204.08,40.94,,,140.56,28.48,0,51.94,63.52,12.46,0,,,,,0,,,,0,,,0,,45.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Sep-24,2024,Sep,125.91,1653.24,1705.49,308.63,93.3,,41.98,247.29,64.93,0,67.61,61.34,28.37,0,,95,245.76,,78.6432,,,,0,,,0,,52.25,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Sep-24,2024,Sep,,1267.2,1310.51,370.17,228.18,62.98,84.5,284.25,162.71,44.36,,85.92,65.47,18.62,150,53.38,,,0,,,,0,,,0,,43.31,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Sep-24,2024,Sep,8.04,1790.54,1853.52,386.42,121.24,80.69,16.15,302.14,84.37,55.16,40.18,84.28,36.87,25.53,,88,228.81,,73.2192,,,,0,,,0,,62.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Sep-24,2024,Sep,,3145.51,3268.25,484.06,509.39,329.13,0,387.49,354.95,244.02,87.04,96.57,154.44,85.11,,122.57,,665.79,0,,,,0,,,0,,122.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Sep-24,2024,Sep,,2286.1,2356.9,557.45,437.63,256.93,0,438.53,339.84,191.85,,118.92,97.79,65.08,6235,235,,,0,,,,0,,,0,,70.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Sep-24,2024,Sep,,1609.23,1661.8,308.25,237.97,0,60.28,251.61,165.13,0,,56.64,72.84,0,,84,,,0,,,,0,,,0,,52.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Sep-24,2024,Sep,,876.11,906.43,112.3,145.71,0,0,86.24,101.61,0,36.24,26.06,44.1,0,,,137.37,,43.9584,,,,0,,,0,,30.32,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Oct-24,2024,Oct,,1364.08,1408.68,162.46,264.94,87.64,0,134.3,188.4,68.09,63.67,28.16,76.54,19.55,,28,,,0,,,,0,,,0,,44.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Oct-24,2024,Oct,,1543.09,1592.24,544.27,270.36,64.57,0,427.98,187.83,48.51,,116.29,82.53,16.06,115,20.43,,,0,,,,0,,,0,,49.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Oct-24,2024,Oct,2.14,1394.68,1440.29,239.73,318.49,0,0,200.2,227.16,0,,39.53,91.33,0,,43.08,,,0,,,,0,,,0,,45.61,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Oct-24,2024,Oct,,2185.62,2256.15,286.56,561.66,82.91,85.03,239.08,398.31,64.08,,47.48,163.35,18.83,2040,33,248.8,,79.616,,,,0,,,0,,70.53,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Oct-24,2024,Oct,,2154.61,2222.92,336.36,198.17,32.95,0,258.31,145.9,25.53,,78.05,52.27,7.42,400,180,,,0,,,,0,,,0,,68.31,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Oct-24,2024,Oct,,1916.34,1939.3,182.64,276.59,212.9,0,140.26,197.22,149.12,,42.38,79.37,63.78,1465,179,,,0,,,,0,,,0,,22.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Oct-24,2024,Oct,,1505.22,1552.51,171.06,119.06,31.44,46.26,131.35,86.18,24.34,82.25,39.71,32.88,7.1,,,267.26,,85.5232,,,,0,,,0,,47.29,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Oct-24,2024,Oct,,1045.15,1077.55,135.67,119.85,79.13,0,104.19,90.48,54.08,,31.48,29.37,25.05,,71.51,,,0,,,,0,,,0,,32.4,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Oct-24,2024,Oct,,1216.25,1257.69,281.66,206.71,0,0,219.35,152.22,0,44.92,62.31,54.49,0,100,48,,,0,,,,0,,,0,,41.44,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Oct-24,2024,Oct,,2028.69,2116.8,61.38,173.59,21.54,0,47.13,120.81,14.58,,14.25,52.78,6.96,,92.02,67.43,,21.5776,,,,0,,,0,,88.11,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Oct-24,2024,Oct,,2121.45,2187,582.71,335.69,0,0,437.58,253.46,0,,145.13,82.23,0,,525.82,,906.11,0,,1098,,351.36,,,0,,65.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Oct-24,2024,Oct,,2757.97,2840.53,524.05,306.89,255.89,80.75,429.78,213.17,191.37,,94.27,93.72,64.52,1485,175.12,,,0,,,,0,,,0,,82.56,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Oct-24,2024,Oct,130.2,2407.74,2482.07,231.91,202.07,131.87,0,185.68,149.06,24.75,,46.23,53.01,107.12,700,40,,,0,,,,0,,,0,,74.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Oct-24,2024,Oct,74,1192.4,1234.4,0,0,129.08,41.98,0,0,96.5,,0,0,32.58,,359,50.95,,16.304,,804,,257.28,,,0,,42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Oct-24,2024,Oct,,1250.87,1289.74,30.36,188.49,31.27,0,23.31,135.41,21.31,77.81,7.05,53.08,9.96,,67.97,123.41,,39.4912,400,,1843.21,0,,,0,,38.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Oct-24,2024,Oct,3.76,1135.25,1171.19,102.29,139.67,37.67,0,78.55,97.2,25.42,40.47,23.74,42.47,12.25,,8.61,,,0,,,,0,,,0,,35.94,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Oct-24,2024,Oct,,1689.84,1742.42,423.05,318.8,83.43,115.72,362.75,234.4,57.05,,60.3,84.4,26.38,,22,,,0,,,,0,,,0,,52.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Oct-24,2024,Oct,,2249.26,2320.85,303.35,368.14,330.98,0,236.56,254.13,239.09,,66.79,114.01,91.89,840,253.96,,,0,,,,0,,,0,,71.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Oct-24,2024,Oct,,2449.67,2525.26,291.32,0,170.4,60.28,227.2,0,110.39,,64.12,0,60.01,1510,184.88,,,0,,,,0,,,0,,75.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Oct-24,2024,Oct,18.3,2359.83,2466.3,223.2,401.2,24.75,89.89,171.28,286.27,47.58,57.59,51.92,114.93,-22.83,660,57.03,,,0,,,,0,,,0,,106.47,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
21-Oct-24,2024,Oct,40.92,1054.56,1086.48,222.34,79.05,78.27,203.42,170.74,55.01,55.18,112,51.6,24.04,23.09,,,114.91,,36.7712,,,,0,,,0,,31.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Oct-24,2024,Oct,20,1307.27,1347.25,131.35,127.72,146.7,0,100.87,95.72,115.02,86.66,30.48,32,31.68,,,,,0,,,,0,,,0,,39.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Oct-24,2024,Oct,3.22,1226.85,1266.88,193.77,75.84,67.99,18.3,156.18,55.45,48.73,199.25,37.59,20.39,19.26,,,,,0,,,,0,,,0,,40.03,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Oct-24,2024,Oct,,1719.25,1775.93,127.27,176.94,19.81,130.23,97.73,123.13,15.23,,29.54,53.81,4.58,100,,,,0,,,,0,,,0,,56.68,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Oct-24,2024,Oct,60.83,3302.25,3456.31,398.89,605.19,211.11,140.44,313.96,431.99,215.6,17.48,84.93,173.2,-4.49,335,57,,517.88,0,,,,0,,,0,,154.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Oct-24,2024,Oct,,2746.52,2845.2,351.39,267.54,210.27,20.99,269.86,192.92,153.9,286.58,81.53,74.62,56.37,1530,92.44,,,0,,,,0,,,0,,98.68,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Oct-24,2024,Oct,3.22,1892.36,1965.42,413.84,213.73,90.11,57.07,336.58,148.76,68.52,,77.26,64.97,21.59,160,143.65,,,0,,,,0,,,0,,73.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Oct-24,2024,Oct,,1071.75,1108.77,251.69,147.55,100.09,20.46,185.24,106.29,68.87,,66.45,41.26,31.22,,20,119.91,,38.3712,150.85,,,0,,,0,,37.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Oct-24,2024,Oct,32,1531.48,1601,202.39,163.7,21.54,0,143.49,120.77,14.58,55.11,58.9,42.93,6.96,900,,,,0,,,,0,,,0,,69.52,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Oct-24,2024,Oct,13.99,1389.18,1435.5,579.83,62.48,38.77,24.22,445.28,43.47,26.49,18.52,134.55,19.01,12.28,,50.04,,,0,129.3,,,0,,,0,,46.32,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Oct-24,2024,Oct,48.45,2071.94,2163.51,533.56,414.09,95.82,117.39,415.23,301.18,68.8,23.22,118.33,112.91,27.02,730,,127.9,,40.928,,,,0,,,0,,91.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,2024,Nov,34.45,2224.48,2325.1,445.83,216.16,247.74,175.58,347.7,157.67,185.69,,98.13,58.49,62.05,605,43.23,,,0,129.24,,,0,,,0,,100.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Nov-24,2024,Nov,2.14,3458.71,3563.9,573.53,23.7,70,53.84,465.97,16.49,54.57,213.32,107.56,7.21,15.43,2365,115.15,,,0,,,,0,,,0,,105.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Nov-24,2024,Nov,0,1911.9,1971.07,197.05,343.56,0,0,157.77,245.55,0,114.57,39.28,98.01,0,1600,145.37,,,0,,,,0,,,0,,59.17,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Nov-24,2024,Nov,0,1337.02,1404.05,255.09,128.16,43.08,57.06,216.47,89.19,31.16,,38.62,38.97,11.92,200,40.6,295.72,,94.6304,,,,0,,,0,,67.03,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Nov-24,2024,Nov,47,1087.39,1121.84,155.04,85.08,69.99,0,122.85,59.21,54.57,,32.19,25.87,15.42,0,0,404.24,,129.3568,,,,0,,,0,,34.45,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Nov-24,2024,Nov,35,1221.53,1260.61,341.29,63.94,0,0,285.48,44.22,0,54.82,55.81,19.72,0,250,0,119.9,,38.368,,,,0,,,0,,39.08,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Nov-24,2024,Nov,33.38,1322.97,1366.99,298.07,285.05,0,22.6,236.93,221.99,0,,61.14,63.06,0,0,19,,,0,,,,0,,,0,,44.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Nov-24,2024,Nov,58.15,3199.01,3313.02,255.13,394.74,380.66,76.42,195.93,295.21,243.28,,59.2,99.53,137.38,480,23.68,,159.91,0,,,,0,,,0,,114.01,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Nov-24,2024,Nov,0,2889.27,2974.69,337.08,213.22,163.66,55.99,258.86,148.4,117.67,,78.22,64.82,45.99,871,23.68,,,0,,,,0,,,0,,85.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Nov-24,2024,Nov,45.21,2332.61,2431.6,247.78,113.06,92.62,50.61,196.56,78.67,65.4,,51.22,34.39,27.22,555,0,,,0,,,,0,,,0,,98.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Nov-24,2024,Nov,22.6,1183.46,1221.84,62.46,236.71,0,89.32,47.96,166.26,0,,14.5,70.45,0,0,38,,,0,,,,0,,,0,,38.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Nov-24,2024,Nov,12,1023.1,1055.32,485.66,73.23,174.45,0,372.97,50.96,128.64,199.06,112.69,22.27,45.81,0,0,,,0,,,,0,,,0,,32.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
